,Year,State,County,Deaths
6968,2014.0,NJ,Sussex County,13.0
6969,2015.0,NJ,Sussex County,24.0
6970,2011.0,CA,Sutter County,10.0
6971,2012.0,CA,Sutter County,12.0
6972,2014.0,WY,Sweetwater County,13.0
6973,2012.0,AL,Talladega County,10.0
6974,2013.0,AL,Talladega County,11.0
6975,2004.0,LA,Tangipahoa Parish,17.0
6976,2005.0,LA,Tangipahoa Parish,31.0
6977,2006.0,LA,Tangipahoa Parish,24.0
6978,2007.0,LA,Tangipahoa Parish,27.0
6979,2008.0,LA,Tangipahoa Parish,21.0
6980,2009.0,LA,Tangipahoa Parish,20.0
6981,2010.0,LA,Tangipahoa Parish,29.0
6982,2011.0,LA,Tangipahoa Parish,20.0
6983,2013.0,LA,Tangipahoa Parish,20.0
6984,2014.0,LA,Tangipahoa Parish,24.0
6985,2015.0,LA,Tangipahoa Parish,24.0
6986,2012.0,NM,Taos County,11.0
6987,2003.0,TX,Tarrant County,151.0
6988,2004.0,TX,Tarrant County,121.0
6989,2005.0,TX,Tarrant County,119.0
6990,2006.0,TX,Tarrant County,117.0
6991,2007.0,TX,Tarrant County,142.0
6992,2008.0,TX,Tarrant County,128.0
6993,2009.0,TX,Tarrant County,149.0
6994,2010.0,TX,Tarrant County,134.0
6995,2011.0,TX,Tarrant County,172.0
6996,2012.0,TX,Tarrant County,182.0
6997,2013.0,TX,Tarrant County,148.0
6998,2014.0,TX,Tarrant County,195.0
6999,2015.0,TX,Tarrant County,177.0
7000,2012.0,KY,Taylor County,10.0
7001,2003.0,TX,Taylor County,15.0
7002,2004.0,TX,Taylor County,10.0
7003,2005.0,TX,Taylor County,11.0
7004,2007.0,TX,Taylor County,10.0
7005,2008.0,TX,Taylor County,13.0
7006,2009.0,TX,Taylor County,12.0
7007,2010.0,TX,Taylor County,12.0
7008,2011.0,TX,Taylor County,14.0
7009,2012.0,TX,Taylor County,12.0
7010,2013.0,TX,Taylor County,10.0
7011,2014.0,TX,Taylor County,15.0
7012,2015.0,TX,Taylor County,18.0
7013,2004.0,IL,Tazewell County,10.0
7014,2008.0,IL,Tazewell County,17.0
7015,2009.0,IL,Tazewell County,13.0
7016,2010.0,IL,Tazewell County,11.0
7017,2011.0,IL,Tazewell County,16.0
7018,2012.0,IL,Tazewell County,23.0
7019,2014.0,IL,Tazewell County,19.0
7020,2015.0,IL,Tazewell County,20.0
7021,2003.0,VA,Tazewell County,14.0
7022,2004.0,VA,Tazewell County,13.0
7023,2005.0,VA,Tazewell County,12.0
7024,2006.0,VA,Tazewell County,19.0
7025,2007.0,VA,Tazewell County,12.0
7026,2008.0,VA,Tazewell County,12.0
7027,2009.0,VA,Tazewell County,14.0
7028,2010.0,VA,Tazewell County,13.0
7029,2011.0,VA,Tazewell County,21.0
7030,2012.0,VA,Tazewell County,13.0
7031,2014.0,VA,Tazewell County,13.0
7032,2012.0,CA,Tehama County,12.0
7033,2003.0,LA,Terrebonne Parish,19.0
7034,2004.0,LA,Terrebonne Parish,17.0
7035,2005.0,LA,Terrebonne Parish,17.0
7036,2006.0,LA,Terrebonne Parish,20.0
7037,2007.0,LA,Terrebonne Parish,16.0
7038,2008.0,LA,Terrebonne Parish,14.0
7039,2009.0,LA,Terrebonne Parish,12.0
7040,2010.0,LA,Terrebonne Parish,22.0
7041,2011.0,LA,Terrebonne Parish,17.0
7042,2012.0,LA,Terrebonne Parish,18.0
7043,2013.0,LA,Terrebonne Parish,22.0
7044,2014.0,LA,Terrebonne Parish,22.0
7045,2015.0,LA,Terrebonne Parish,35.0
7046,2003.0,WA,Thurston County,17.0
7047,2004.0,WA,Thurston County,20.0
7048,2005.0,WA,Thurston County,23.0
7049,2006.0,WA,Thurston County,20.0
7050,2007.0,WA,Thurston County,20.0
7051,2008.0,WA,Thurston County,19.0
7052,2009.0,WA,Thurston County,28.0
7053,2010.0,WA,Thurston County,22.0
7054,2011.0,WA,Thurston County,27.0
7055,2012.0,WA,Thurston County,25.0
7056,2013.0,WA,Thurston County,25.0
7057,2014.0,WA,Thurston County,20.0
7058,2015.0,WA,Thurston County,26.0
7059,2014.0,NY,Tioga County,13.0
7060,2005.0,IN,Tippecanoe County,13.0
7061,2007.0,IN,Tippecanoe County,16.0
7062,2009.0,IN,Tippecanoe County,21.0
7063,2011.0,IN,Tippecanoe County,18.0
7064,2012.0,IN,Tippecanoe County,21.0
7065,2013.0,IN,Tippecanoe County,24.0
7066,2014.0,IN,Tippecanoe County,22.0
7067,2015.0,IN,Tippecanoe County,31.0
7068,2015.0,TN,Tipton County,13.0
7069,2007.0,CT,Tolland County,13.0
7070,2009.0,CT,Tolland County,12.0
7071,2012.0,CT,Tolland County,13.0
7072,2013.0,CT,Tolland County,10.0
7073,2014.0,CT,Tolland County,27.0
7074,2015.0,CT,Tolland County,23.0
7075,2003.0,TX,Tom Green County,12.0
7076,2005.0,TX,Tom Green County,10.0
7077,2006.0,TX,Tom Green County,10.0
7078,2009.0,TX,Tom Green County,10.0
7079,2010.0,TX,Tom Green County,20.0
7080,2015.0,TX,Tom Green County,10.0
7081,2012.0,NY,Tompkins County,11.0
7082,2014.0,NY,Tompkins County,14.0
7083,2015.0,NY,Tompkins County,13.0
7084,2013.0,UT,Tooele County,11.0
7085,2014.0,UT,Tooele County,15.0
7086,2003.0,TX,Travis County,89.0
7087,2004.0,TX,Travis County,91.0
7088,2005.0,TX,Travis County,84.0
7089,2006.0,TX,Travis County,99.0
7090,2007.0,TX,Travis County,108.0
7091,2008.0,TX,Travis County,78.0
7092,2009.0,TX,Travis County,115.0
7093,2010.0,TX,Travis County,118.0
7094,2011.0,TX,Travis County,150.0
7095,2012.0,TX,Travis County,155.0
7096,2013.0,TX,Travis County,153.0
7097,2014.0,TX,Travis County,129.0
7098,2015.0,TX,Travis County,136.0
7099,2011.0,GA,Troup County,13.0
7100,2014.0,GA,Troup County,10.0
7101,2015.0,GA,Troup County,10.0
7102,2003.0,OH,Trumbull County,20.0
7103,2004.0,OH,Trumbull County,38.0
7104,2005.0,OH,Trumbull County,28.0
7105,2006.0,OH,Trumbull County,30.0
7106,2007.0,OH,Trumbull County,63.0
7107,2008.0,OH,Trumbull County,41.0
7108,2009.0,OH,Trumbull County,28.0
7109,2010.0,OH,Trumbull County,45.0
7110,2011.0,OH,Trumbull County,57.0
7111,2012.0,OH,Trumbull County,34.0
7112,2013.0,OH,Trumbull County,37.0
7113,2014.0,OH,Trumbull County,54.0
7114,2015.0,OH,Trumbull County,90.0
7115,2003.0,CA,Tulare County,31.0
7116,2004.0,CA,Tulare County,39.0
7117,2005.0,CA,Tulare County,33.0
7118,2006.0,CA,Tulare County,47.0
7119,2007.0,CA,Tulare County,19.0
7120,2008.0,CA,Tulare County,17.0
7121,2009.0,CA,Tulare County,35.0
7122,2010.0,CA,Tulare County,22.0
7123,2011.0,CA,Tulare County,31.0
7124,2012.0,CA,Tulare County,26.0
7125,2013.0,CA,Tulare County,32.0
7126,2014.0,CA,Tulare County,30.0
7127,2015.0,CA,Tulare County,42.0
7128,2003.0,OK,Tulsa County,100.0
7129,2004.0,OK,Tulsa County,99.0
7130,2005.0,OK,Tulsa County,123.0
7131,2006.0,OK,Tulsa County,128.0
7132,2007.0,OK,Tulsa County,138.0
7133,2008.0,OK,Tulsa County,116.0
7134,2009.0,OK,Tulsa County,133.0
7135,2010.0,OK,Tulsa County,140.0
7136,2011.0,OK,Tulsa County,104.0
7137,2012.0,OK,Tulsa County,108.0
7138,2013.0,OK,Tulsa County,121.0
7139,2014.0,OK,Tulsa County,118.0
7140,2015.0,OK,Tulsa County,111.0
7141,2004.0,CA,Tuolumne County,14.0
7142,2005.0,CA,Tuolumne County,10.0
7143,2006.0,CA,Tuolumne County,13.0
7144,2007.0,CA,Tuolumne County,14.0
7145,2009.0,CA,Tuolumne County,13.0
7146,2010.0,CA,Tuolumne County,16.0
7147,2011.0,CA,Tuolumne County,10.0
7148,2013.0,CA,Tuolumne County,12.0
7149,2014.0,CA,Tuolumne County,17.0
7150,2015.0,CA,Tuolumne County,19.0
7151,2005.0,AL,Tuscaloosa County,10.0
7152,2006.0,AL,Tuscaloosa County,22.0
7153,2007.0,AL,Tuscaloosa County,29.0
7154,2008.0,AL,Tuscaloosa County,31.0
7155,2009.0,AL,Tuscaloosa County,28.0
7156,2010.0,AL,Tuscaloosa County,22.0
7157,2011.0,AL,Tuscaloosa County,21.0
7158,2012.0,AL,Tuscaloosa County,27.0
7159,2013.0,AL,Tuscaloosa County,30.0
7160,2014.0,AL,Tuscaloosa County,22.0
7161,2015.0,AL,Tuscaloosa County,24.0
7162,2011.0,OH,Tuscarawas County,13.0
7163,2013.0,OH,Tuscarawas County,11.0
7164,2015.0,ID,Twin Falls County,13.0
7165,2007.0,NY,Ulster County,20.0
7166,2011.0,NY,Ulster County,22.0
7167,2012.0,NY,Ulster County,12.0
7168,2013.0,NY,Ulster County,19.0
7169,2014.0,NY,Ulster County,22.0
7170,2015.0,NY,Ulster County,20.0
7171,2005.0,NC,Union County,12.0
7172,2006.0,NC,Union County,20.0
7173,2008.0,NC,Union County,14.0
7174,2010.0,NC,Union County,10.0
7175,2013.0,NC,Union County,17.0
7176,2014.0,NC,Union County,18.0
7177,2015.0,NC,Union County,22.0
7178,2003.0,NJ,Union County,39.0
7179,2004.0,NJ,Union County,34.0
7180,2005.0,NJ,Union County,36.0
7181,2006.0,NJ,Union County,32.0
7182,2007.0,NJ,Union County,26.0
7183,2008.0,NJ,Union County,24.0
7184,2009.0,NJ,Union County,13.0
7185,2010.0,NJ,Union County,35.0
7186,2011.0,NJ,Union County,28.0
7187,2012.0,NJ,Union County,35.0
7188,2013.0,NJ,Union County,42.0
7189,2014.0,NJ,Union County,37.0
7190,2015.0,NJ,Union County,61.0
7191,2010.0,OH,Union County,10.0
7192,2003.0,UT,Utah County,56.0
7193,2004.0,UT,Utah County,48.0
7194,2005.0,UT,Utah County,70.0
7195,2006.0,UT,Utah County,70.0
7196,2007.0,UT,Utah County,74.0
7197,2008.0,UT,Utah County,50.0
7198,2009.0,UT,Utah County,76.0
7199,2010.0,UT,Utah County,68.0
7200,2011.0,UT,Utah County,90.0
7201,2012.0,UT,Utah County,96.0
7202,2013.0,UT,Utah County,84.0
7203,2014.0,UT,Utah County,81.0
7204,2015.0,UT,Utah County,97.0
7205,2003.0,NM,Valencia County,17.0
7206,2004.0,NM,Valencia County,15.0
7207,2005.0,NM,Valencia County,10.0
7208,2006.0,NM,Valencia County,20.0
7209,2007.0,NM,Valencia County,17.0
7210,2008.0,NM,Valencia County,13.0
7211,2009.0,NM,Valencia County,14.0
7212,2010.0,NM,Valencia County,18.0
7213,2011.0,NM,Valencia County,22.0
7214,2012.0,NM,Valencia County,11.0
7215,2013.0,NM,Valencia County,14.0
7216,2014.0,NM,Valencia County,20.0
7217,2015.0,NM,Valencia County,10.0
7218,2008.0,MI,Van Buren County,16.0
7219,2009.0,MI,Van Buren County,11.0
7220,2010.0,MI,Van Buren County,13.0
7221,2011.0,MI,Van Buren County,10.0
7222,2012.0,MI,Van Buren County,10.0
7223,2013.0,MI,Van Buren County,12.0
7224,2012.0,TX,Van Zandt County,11.0
7225,2005.0,NC,Vance County,10.0
7226,2012.0,NC,Vance County,10.0
7227,2003.0,IN,Vanderburgh County,15.0
7228,2004.0,IN,Vanderburgh County,16.0
7229,2005.0,IN,Vanderburgh County,24.0
7230,2006.0,IN,Vanderburgh County,20.0
7231,2007.0,IN,Vanderburgh County,24.0
7232,2008.0,IN,Vanderburgh County,45.0
7233,2009.0,IN,Vanderburgh County,50.0
7234,2010.0,IN,Vanderburgh County,50.0
7235,2011.0,IN,Vanderburgh County,52.0
7236,2012.0,IN,Vanderburgh County,41.0
7237,2013.0,IN,Vanderburgh County,31.0
7238,2014.0,IN,Vanderburgh County,39.0
7239,2015.0,IN,Vanderburgh County,38.0
7240,2004.0,PA,Venango County,13.0
7241,2006.0,PA,Venango County,12.0
7242,2011.0,PA,Venango County,13.0
7243,2012.0,PA,Venango County,10.0
7244,2013.0,PA,Venango County,10.0
7245,2014.0,PA,Venango County,10.0
7246,2015.0,PA,Venango County,12.0
7247,2003.0,CA,Ventura County,87.0
7248,2004.0,CA,Ventura County,55.0
7249,2005.0,CA,Ventura County,67.0
7250,2006.0,CA,Ventura County,92.0
7251,2007.0,CA,Ventura County,82.0
7252,2008.0,CA,Ventura County,77.0
7253,2009.0,CA,Ventura County,85.0
7254,2010.0,CA,Ventura County,93.0
7255,2011.0,CA,Ventura County,109.0
7256,2012.0,CA,Ventura County,111.0
7257,2013.0,CA,Ventura County,124.0
7258,2014.0,CA,Ventura County,119.0
7259,2015.0,CA,Ventura County,119.0
7260,2007.0,IL,Vermilion County,12.0
7261,2012.0,IL,Vermilion County,10.0
7262,2014.0,IL,Vermilion County,14.0
7263,2015.0,IL,Vermilion County,13.0
7264,2015.0,LA,Vermilion Parish,10.0
7265,2009.0,TX,Victoria County,10.0
7266,2011.0,TX,Victoria County,11.0
7267,2013.0,TX,Victoria County,14.0
7268,2006.0,IN,Vigo County,10.0
7269,2009.0,IN,Vigo County,16.0
7270,2013.0,IN,Vigo County,20.0
7271,2014.0,IN,Vigo County,12.0
7272,2003.0,VA,Virginia Beach city,19.0
7273,2004.0,VA,Virginia Beach city,25.0
7274,2005.0,VA,Virginia Beach city,31.0
7275,2006.0,VA,Virginia Beach city,33.0
7276,2007.0,VA,Virginia Beach city,34.0
7277,2008.0,VA,Virginia Beach city,33.0
7278,2009.0,VA,Virginia Beach city,36.0
7279,2010.0,VA,Virginia Beach city,14.0
7280,2011.0,VA,Virginia Beach city,39.0
7281,2012.0,VA,Virginia Beach city,34.0
7282,2013.0,VA,Virginia Beach city,46.0
7283,2014.0,VA,Virginia Beach city,41.0
7284,2015.0,VA,Virginia Beach city,52.0
7285,2003.0,FL,Volusia County,48.0
7286,2004.0,FL,Volusia County,74.0
7287,2005.0,FL,Volusia County,85.0
7288,2006.0,FL,Volusia County,80.0
7289,2007.0,FL,Volusia County,82.0
7290,2008.0,FL,Volusia County,101.0
7291,2009.0,FL,Volusia County,106.0
7292,2010.0,FL,Volusia County,104.0
7293,2011.0,FL,Volusia County,89.0
7294,2012.0,FL,Volusia County,85.0
7295,2013.0,FL,Volusia County,100.0
7296,2014.0,FL,Volusia County,75.0
7297,2015.0,FL,Volusia County,98.0
7298,2006.0,IN,Wabash County,10.0
7299,2008.0,IN,Wabash County,10.0
7300,2010.0,IN,Wabash County,10.0
7301,2005.0,OK,Wagoner County,11.0
7302,2006.0,OK,Wagoner County,13.0
7303,2007.0,OK,Wagoner County,17.0
7304,2009.0,OK,Wagoner County,14.0
7305,2010.0,OK,Wagoner County,20.0
7306,2011.0,OK,Wagoner County,11.0
7307,2012.0,OK,Wagoner County,15.0
7308,2013.0,OK,Wagoner County,18.0
7309,2014.0,OK,Wagoner County,20.0
7310,2015.0,OK,Wagoner County,13.0
7311,2003.0,NC,Wake County,41.0
7312,2004.0,NC,Wake County,27.0
7313,2005.0,NC,Wake County,59.0
7314,2006.0,NC,Wake County,42.0
7315,2007.0,NC,Wake County,57.0
7316,2008.0,NC,Wake County,67.0
7317,2009.0,NC,Wake County,50.0
7318,2010.0,NC,Wake County,54.0
7319,2011.0,NC,Wake County,58.0
7320,2012.0,NC,Wake County,54.0
7321,2013.0,NC,Wake County,69.0
7322,2014.0,NC,Wake County,78.0
7323,2015.0,NC,Wake County,75.0
7324,2005.0,AL,Walker County,11.0
7325,2007.0,AL,Walker County,19.0
7326,2008.0,AL,Walker County,32.0
7327,2009.0,AL,Walker County,30.0
7328,2010.0,AL,Walker County,32.0
7329,2011.0,AL,Walker County,35.0
7330,2012.0,AL,Walker County,23.0
7331,2013.0,AL,Walker County,26.0
7332,2014.0,AL,Walker County,21.0
7333,2005.0,GA,Walker County,13.0
7334,2007.0,GA,Walker County,10.0
7335,2009.0,GA,Walker County,11.0
7336,2011.0,GA,Walker County,10.0
7337,2012.0,GA,Walker County,12.0
7338,2014.0,GA,Walker County,11.0
7339,2014.0,WA,Walla Walla County,13.0
7340,2005.0,FL,Walton County,10.0
7341,2006.0,FL,Walton County,16.0
7342,2007.0,FL,Walton County,12.0
7343,2012.0,GA,Walton County,15.0
7344,2013.0,GA,Walton County,15.0
7345,2014.0,GA,Walton County,13.0
7346,2015.0,GA,Walton County,19.0
7347,2007.0,WI,Walworth County,10.0
7348,2009.0,WI,Walworth County,15.0
7349,2010.0,WI,Walworth County,13.0
7350,2011.0,WI,Walworth County,12.0
7351,2012.0,WI,Walworth County,13.0
7352,2013.0,WI,Walworth County,14.0
7353,2014.0,WI,Walworth County,13.0
7354,2015.0,WI,Walworth County,13.0
7355,2009.0,GA,Ware County,10.0
7356,2014.0,GA,Ware County,15.0
7357,2003.0,KY,Warren County,10.0
7358,2011.0,KY,Warren County,16.0
7359,2012.0,KY,Warren County,15.0
7360,2013.0,KY,Warren County,13.0
7361,2014.0,KY,Warren County,13.0
7362,2015.0,KY,Warren County,15.0
7363,2013.0,MO,Warren County,11.0
7364,2003.0,NJ,Warren County,10.0
7365,2010.0,NJ,Warren County,14.0
7366,2011.0,NJ,Warren County,11.0
7367,2012.0,NJ,Warren County,12.0
7368,2013.0,NJ,Warren County,12.0
7369,2014.0,NJ,Warren County,15.0
7370,2015.0,NJ,Warren County,21.0
7371,2003.0,OH,Warren County,14.0
7372,2004.0,OH,Warren County,11.0
7373,2005.0,OH,Warren County,22.0
7374,2006.0,OH,Warren County,17.0
7375,2007.0,OH,Warren County,19.0
7376,2008.0,OH,Warren County,33.0
7377,2009.0,OH,Warren County,23.0
7378,2010.0,OH,Warren County,24.0
7379,2011.0,OH,Warren County,26.0
7380,2012.0,OH,Warren County,33.0
7381,2013.0,OH,Warren County,27.0
7382,2014.0,OH,Warren County,40.0
7383,2015.0,OH,Warren County,42.0
7384,2007.0,TN,Warren County,10.0
7385,2015.0,VA,Warren County,12.0
7386,2006.0,AR,Washington County,10.0
7387,2010.0,AR,Washington County,10.0
7388,2011.0,AR,Washington County,13.0
7389,2012.0,AR,Washington County,10.0
7390,2013.0,AR,Washington County,12.0
7391,2014.0,AR,Washington County,17.0
7392,2015.0,AR,Washington County,16.0
7393,2005.0,MD,Washington County,10.0
7394,2006.0,MD,Washington County,14.0
7395,2007.0,MD,Washington County,16.0
7396,2008.0,MD,Washington County,20.0
7397,2009.0,MD,Washington County,13.0
7398,2010.0,MD,Washington County,15.0
7399,2011.0,MD,Washington County,18.0
7400,2012.0,MD,Washington County,17.0
7401,2013.0,MD,Washington County,21.0
7402,2014.0,MD,Washington County,33.0
7403,2015.0,MD,Washington County,56.0
7404,2006.0,MN,Washington County,11.0
7405,2009.0,MN,Washington County,12.0
7406,2010.0,MN,Washington County,10.0
7407,2011.0,MN,Washington County,16.0
7408,2012.0,MN,Washington County,12.0
7409,2013.0,MN,Washington County,14.0
7410,2014.0,MN,Washington County,19.0
7411,2015.0,MN,Washington County,15.0
7412,2014.0,OH,Washington County,12.0
7413,2011.0,OK,Washington County,11.0
7414,2003.0,OR,Washington County,17.0
7415,2004.0,OR,Washington County,18.0
7416,2005.0,OR,Washington County,33.0
7417,2006.0,OR,Washington County,25.0
7418,2007.0,OR,Washington County,37.0
7419,2008.0,OR,Washington County,32.0
7420,2009.0,OR,Washington County,32.0
7421,2010.0,OR,Washington County,30.0
7422,2011.0,OR,Washington County,45.0
7423,2012.0,OR,Washington County,49.0
7424,2013.0,OR,Washington County,43.0
7425,2014.0,OR,Washington County,45.0
7426,2015.0,OR,Washington County,41.0
7427,2003.0,PA,Washington County,22.0
7428,2004.0,PA,Washington County,28.0
7429,2005.0,PA,Washington County,17.0
7430,2006.0,PA,Washington County,18.0
7431,2007.0,PA,Washington County,17.0
7432,2008.0,PA,Washington County,19.0
7433,2009.0,PA,Washington County,15.0
7434,2010.0,PA,Washington County,34.0
7435,2011.0,PA,Washington County,38.0
7436,2012.0,PA,Washington County,29.0
7437,2013.0,PA,Washington County,43.0
7438,2014.0,PA,Washington County,36.0
7439,2015.0,PA,Washington County,66.0
7440,2007.0,RI,Washington County,17.0
7441,2008.0,RI,Washington County,14.0
7442,2009.0,RI,Washington County,12.0
7443,2010.0,RI,Washington County,17.0
7444,2011.0,RI,Washington County,16.0
7445,2012.0,RI,Washington County,16.0
7446,2013.0,RI,Washington County,19.0
7447,2014.0,RI,Washington County,30.0
7448,2015.0,RI,Washington County,26.0
7449,2005.0,TN,Washington County,10.0
7450,2006.0,TN,Washington County,19.0
7451,2007.0,TN,Washington County,20.0
7452,2008.0,TN,Washington County,11.0
7453,2010.0,TN,Washington County,18.0
7454,2011.0,TN,Washington County,15.0
7455,2012.0,TN,Washington County,11.0
7456,2013.0,TN,Washington County,11.0
7457,2014.0,TN,Washington County,20.0
7458,2015.0,TN,Washington County,24.0
7459,2003.0,UT,Washington County,11.0
7460,2005.0,UT,Washington County,12.0
7461,2006.0,UT,Washington County,13.0
7462,2010.0,UT,Washington County,11.0
7463,2011.0,UT,Washington County,18.0
7464,2012.0,UT,Washington County,23.0
7465,2013.0,UT,Washington County,25.0
7466,2014.0,UT,Washington County,13.0
7467,2015.0,UT,Washington County,27.0
7468,2011.0,VA,Washington County,10.0
7469,2007.0,WI,Washington County,11.0
7470,2011.0,WI,Washington County,13.0
7471,2012.0,WI,Washington County,15.0
7472,2013.0,WI,Washington County,19.0
7473,2014.0,WI,Washington County,17.0
7474,2015.0,WI,Washington County,13.0
7475,2007.0,LA,Washington Parish,15.0
7476,2012.0,LA,Washington Parish,10.0
7477,2014.0,LA,Washington Parish,13.0
7478,2015.0,LA,Washington Parish,18.0
7479,2003.0,NV,Washoe County,59.0
7480,2004.0,NV,Washoe County,45.0
7481,2005.0,NV,Washoe County,69.0
7482,2006.0,NV,Washoe County,56.0
7483,2007.0,NV,Washoe County,76.0
7484,2008.0,NV,Washoe County,89.0
7485,2009.0,NV,Washoe County,82.0
7486,2010.0,NV,Washoe County,98.0
7487,2011.0,NV,Washoe County,111.0
7488,2012.0,NV,Washoe County,101.0
7489,2013.0,NV,Washoe County,110.0
7490,2014.0,NV,Washoe County,69.0
7491,2015.0,NV,Washoe County,84.0
7492,2003.0,MI,Washtenaw County,15.0
7493,2004.0,MI,Washtenaw County,12.0
7494,2005.0,MI,Washtenaw County,31.0
7495,2006.0,MI,Washtenaw County,43.0
7496,2007.0,MI,Washtenaw County,38.0
7497,2008.0,MI,Washtenaw County,25.0
7498,2009.0,MI,Washtenaw County,41.0
7499,2010.0,MI,Washtenaw County,47.0
7500,2011.0,MI,Washtenaw County,44.0
7501,2012.0,MI,Washtenaw County,36.0
7502,2013.0,MI,Washtenaw County,46.0
7503,2014.0,MI,Washtenaw County,59.0
7504,2015.0,MI,Washtenaw County,54.0
7505,2003.0,WI,Waukesha County,17.0
7506,2004.0,WI,Waukesha County,10.0
7507,2005.0,WI,Waukesha County,23.0
7508,2006.0,WI,Waukesha County,18.0
7509,2007.0,WI,Waukesha County,31.0
7510,2008.0,WI,Waukesha County,26.0
7511,2009.0,WI,Waukesha County,25.0
7512,2010.0,WI,Waukesha County,44.0
7513,2011.0,WI,Waukesha County,42.0
7514,2012.0,WI,Waukesha County,41.0
7515,2013.0,WI,Waukesha County,39.0
7516,2014.0,WI,Waukesha County,38.0
7517,2015.0,WI,Waukesha County,34.0
7518,2008.0,IN,Wayne County,10.0
7519,2010.0,IN,Wayne County,10.0
7520,2011.0,IN,Wayne County,11.0
7521,2013.0,IN,Wayne County,18.0
7522,2014.0,IN,Wayne County,19.0
7523,2015.0,IN,Wayne County,31.0
7524,2003.0,MI,Wayne County,343.0
7525,2004.0,MI,Wayne County,386.0
7526,2005.0,MI,Wayne County,436.0
7527,2006.0,MI,Wayne County,491.0
7528,2007.0,MI,Wayne County,390.0
7529,2008.0,MI,Wayne County,410.0
7530,2009.0,MI,Wayne County,442.0
7531,2010.0,MI,Wayne County,407.0
7532,2011.0,MI,Wayne County,356.0
7533,2012.0,MI,Wayne County,362.0
7534,2013.0,MI,Wayne County,438.0
7535,2014.0,MI,Wayne County,478.0
7536,2015.0,MI,Wayne County,639.0
7537,2007.0,NC,Wayne County,10.0
7538,2008.0,NC,Wayne County,11.0
7539,2010.0,NC,Wayne County,10.0
7540,2011.0,NC,Wayne County,15.0
7541,2013.0,NC,Wayne County,11.0
7542,2015.0,NC,Wayne County,11.0
7543,2008.0,OH,Wayne County,11.0
7544,2011.0,OH,Wayne County,13.0
7545,2014.0,OH,Wayne County,13.0
7546,2015.0,OH,Wayne County,23.0
7547,2004.0,PA,Wayne County,11.0
7548,2014.0,PA,Wayne County,12.0
7549,2015.0,PA,Wayne County,14.0
7550,2010.0,WV,Wayne County,17.0
7551,2011.0,WV,Wayne County,18.0
7552,2012.0,WV,Wayne County,10.0
7553,2013.0,WV,Wayne County,17.0
7554,2014.0,WV,Wayne County,17.0
7555,2015.0,WV,Wayne County,15.0
7556,2003.0,TX,Webb County,10.0
7557,2004.0,TX,Webb County,10.0
7558,2005.0,TX,Webb County,13.0
7559,2007.0,TX,Webb County,17.0
7560,2008.0,TX,Webb County,20.0
7561,2009.0,TX,Webb County,28.0
7562,2010.0,TX,Webb County,23.0
7563,2011.0,TX,Webb County,19.0
7564,2012.0,TX,Webb County,29.0
7565,2013.0,TX,Webb County,29.0
7566,2014.0,TX,Webb County,22.0
7567,2015.0,TX,Webb County,24.0
7568,2003.0,UT,Weber County,21.0
7569,2004.0,UT,Weber County,25.0
7570,2005.0,UT,Weber County,27.0
7571,2006.0,UT,Weber County,16.0
7572,2007.0,UT,Weber County,48.0
7573,2008.0,UT,Weber County,44.0
7574,2009.0,UT,Weber County,45.0
7575,2010.0,UT,Weber County,39.0
7576,2011.0,UT,Weber County,55.0
7577,2012.0,UT,Weber County,54.0
7578,2013.0,UT,Weber County,39.0
7579,2014.0,UT,Weber County,56.0
7580,2015.0,UT,Weber County,56.0
7581,2008.0,MO,Webster County,10.0
7582,2015.0,MO,Webster County,11.0
7583,2003.0,CO,Weld County,11.0
7584,2007.0,CO,Weld County,21.0
7585,2008.0,CO,Weld County,15.0
7586,2009.0,CO,Weld County,18.0
7587,2010.0,CO,Weld County,18.0
